Id,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,GarageYrBlt,MasVnrArea,Fireplaces,BsmtFinSF1,LotFrontage,WoodDeckSF,OpenPorchSF,HalfBath,LotArea,BsmtFullBath,BedroomAbvGr,ScreenPorch,PoolArea,MoSold,3SsnPorch,1stFlrSF,2ndFlrSF,CentralAir,KitchenQual,SaleType,RoofStyle,Condition1,Foundation,HeatingQC,Electrical,LotShape,LandContour,BsmtQual,GarageFinish,GarageType,BsmtFinType1,BsmtExposure,GarageQual,MSZoning,LandSlope,Heating,HouseStyle,ExterQual,Street,Utilities,LotConfig,Neighborhood,Condition2,BldgType,RoofMatl,Exterior1st,ExterCond,Exterior2nd,MasVnrType,BsmtCond,BsmtFinType2,Functional,GarageCond,PavedDrive,MSSubClass,SaleCondition,SalePrice
10,1043.2451,-0,-0,-0,-0,-0,1958.5306,1971.0753,1960.4596,-0,-0,-0,-0,-0,-0,-0,11169.061,-0,-0,-0,-0,-0,-0,1038.3522,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,129553.54
11,2334.6392,-0,-0,-0,-0,-0,2001.2848,2000.8589,1996.4873,-0,-0,-0,-0,-0,-0,-0,11870.043,-0,-0,-0,-0,-0,-0,1177.9835,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,345023.75
12,915.28064,-0,-0,-0,-0,-0,1953.9406,1967.6039,1957.5885,-0,-0,-0,-0,-0,-0,-0,12932.086,-0,-0,-0,-0,-0,-0,910.2412,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,143969.31
13,1502.7375,-0,-0,-0,-0,-0,2008.0315,1998.3984,1998.3114,-0,-0,-0,-0,-0,-0,-0,10610.643,-0,-0,-0,-0,-0,-0,1489.6002,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,279532.7
14,1257.6138,-0,-0,-0,-0,-0,1957.1895,1959.7661,1957.1879,-0,-0,-0,-0,-0,-0,-0,10895.291,-0,-0,-0,-0,-0,-0,1250.2374,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,157205
15,861.4296,-0,-0,-0,-0,-0,1953.7988,1974.4657,1990.8458,-0,-0,-0,-0,-0,-0,-0,6108.495,-0,-0,-0,-0,-0,-0,850.4586,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,132056.38
16,1007.18933,-0,-0,-0,-0,-0,1966.8671,1967.7379,1967.693,-0,-0,-0,-0,-0,-0,-0,11213.896,-0,-0,-0,-0,-0,-0,1001.8165,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,149108.16
17,1298.154,-0,-0,-0,-0,-0,1955.9254,1978.883,1963.1119,-0,-0,-0,-0,-0,-0,-0,10766.45,-0,-0,-0,-0,-0,-0,1292.6207,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,89972.305
18,1118.7246,-0,-0,-0,-0,-0,1997.6622,2008.6891,1997.6855,-0,-0,-0,-0,-0,-0,-0,13656.707,-0,-0,-0,-0,-0,-0,1110.6661,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,159039.31
19,1343.0227,-0,-0,-0,-0,-0,1952.0493,1965.0184,1955.8634,-0,-0,-0,-0,-0,-0,-0,7539.0757,-0,-0,-0,-0,-0,-0,1336.7856,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,139082.03
20,2385.2258,-0,-0,-0,-0,-0,2000.7402,2000.7628,1995.5459,-0,-0,-0,-0,-0,-0,-0,14167.699,-0,-0,-0,-0,-0,-0,1152.984,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,325264.88
21,1111.8623,-0,-0,-0,-0,-0,1928.4716,1947.3376,1925.9176,-0,-0,-0,-0,-0,-0,-0,7421.885,-0,-0,-0,-0,-0,-0,1105.1654,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,139510.14
22,1801.685,-0,-0,-0,-0,-0,1999.2423,2001.5177,1997.6227,-0,-0,-0,-0,-0,-0,-0,9705.803,-0,-0,-0,-0,-0,-0,1792.246,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,230099.39
23,1065.1428,-0,-0,-0,-0,-0,1977.6062,1974.3502,1972.1648,-0,-0,-0,-0,-0,-0,-0,4200.402,-0,-0,-0,-0,-0,-0,1058.5742,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,129909.83
24,1065.3076,-0,-0,-0,-0,-0,1975.951,1987.6674,1962.9261,-0,-0,-0,-0,-0,-0,-0,8226.733,-0,-0,-0,-0,-0,-0,1057.0433,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,154073.48
25,1607.774,-0,-0,-0,-0,-0,2008.3162,1999.9122,1999.5789,-0,-0,-0,-0,-0,-0,-0,14186.58,-0,-0,-0,-0,-0,-0,1596.1443,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,256340.12
26,905.7999,-0,-0,-0,-0,-0,1965.5371,1983.2389,2005.5748,-0,-0,-0,-0,-0,-0,-0,7183.459,-0,-0,-0,-0,-0,-0,896.547,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,134758.28
27,1713.7617,-0,-0,-0,-0,-0,2007.34,2001.6522,2000.811,-0,-0,-0,-0,-0,-0,-0,11427.174,-0,-0,-0,-0,-0,-0,1699.3248,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,306108.8
28,1607.4761,-0,-0,-0,-0,-0,1966.7798,1981.8309,1950.0734,-0,-0,-0,-0,-0,-0,-0,16289.683,-0,-0,-0,-0,-0,-0,1596.1002,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,207649.03
29,521.8656,-0,-0,-0,-0,-0,1929.7562,1947.8074,1915.6376,-0,-0,-0,-0,-0,-0,-0,6314.3677,-0,-0,-0,-0,-0,-0,519.41254,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,68542
30,1318.339,-0,-0,-0,-0,-0,1919.2596,1945.8662,1917.5009,-0,-0,-0,-0,-0,-0,-0,8496.83,-0,-0,-0,-0,-0,-0,649.23834,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,39982.836
31,1234.5787,-0,-0,-0,-0,-0,1978.734,1991.719,1959.6385,-0,-0,-0,-0,-0,-0,-0,8522.181,-0,-0,-0,-0,-0,-0,1223.0466,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,149534.94
32,1239.6128,-0,-0,-0,-0,-0,2001.2617,2006.8802,2003.3456,-0,-0,-0,-0,-0,-0,-0,11021.05,-0,-0,-0,-0,-0,-0,1230.3594,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,179985.45
33,1705.354,-0,-0,-0,-0,-0,1953.893,1961.6932,1956.3306,-0,-0,-0,-0,-0,-0,-0,10524.791,-0,-0,-0,-0,-0,-0,1696.0863,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,165584.28
34,1571.3192,-0,-0,-0,-0,-0,2007.9092,1995.5887,1999.9666,-0,-0,-0,-0,-0,-0,-0,7268.942,-0,-0,-0,-0,-0,-0,1556.2228,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,277624.06
35,2460.762,-0,-0,-0,-0,-0,1996.1172,2005.3124,1996.7925,-0,-0,-0,-0,-0,-0,-0,13366.695,-0,-0,-0,-0,-0,-0,1126.528,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,308976.44
36,1101.7354,-0,-0,-0,-0,-0,1989.7084,1996.3025,1990.2412,-0,-0,-0,-0,-0,-0,-0,10833.032,-0,-0,-0,-0,-0,-0,1094.4348,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,144856.47
37,1303.6707,-0,-0,-0,-0,-0,1970.3109,1972.0574,1949.4331,-0,-0,-0,-0,-0,-0,-0,8513.512,-0,-0,-0,-0,-0,-0,1294.4745,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,153065.28
38,1062.874,-0,-0,-0,-0,-0,1966.4996,1992.0969,1945.1771,-0,-0,-0,-0,-0,-0,-0,7908.326,-0,-0,-0,-0,-0,-0,1053.3638,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,109102.336
39,1154.4058,-0,-0,-0,-0,-0,1938.0365,1969.321,-0,-0,-0,-0,-0,-0,-0,-0,6024.604,-0,-0,-0,-0,-0,-0,1150.6877,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,81984.266
40,1329.0504,-0,-0,-0,-0,-0,1958.9159,1968.8516,1963.4735,-0,-0,-0,-0,-0,-0,-0,8632.409,-0,-0,-0,-0,-0,-0,1322.1993,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,160080.69
41,1332.48,-0,-0,-0,-0,-0,1948.2247,1963.4598,1958.0039,-0,-0,-0,-0,-0,-0,-0,16865.104,-0,-0,-0,-0,-0,-0,1324.4391,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,170080.69
42,887.7427,-0,-0,-0,-0,-0,1980.6324,1977.413,1980.7811,-0,-0,-0,-0,-0,-0,-0,9162.226,-0,-0,-0,-0,-0,-0,881.53625,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,143996.86
43,941.291,-0,-0,-0,-0,-0,1970.1635,1982.3026,1972.9586,-0,-0,-0,-0,-0,-0,-0,9181.818,-0,-0,-0,-0,-0,-0,935.4844,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,130338.14
44,1153.5149,-0,-0,-0,-0,-0,1951.8497,1960.9257,1958.0153,-0,-0,-0,-0,-0,-0,-0,7923.0396,-0,-0,-0,-0,-0,-0,1147.7852,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,141077.88
45,1762.6565,-0,-0,-0,-0,-0,2008.8242,1994.1372,1997.9983,-0,-0,-0,-0,-0,-0,-0,7607.897,-0,-0,-0,-0,-0,-0,1746.246,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,320087.12
46,2156.6326,-0,-0,-0,-0,-0,1993.433,2003.9547,1997.968,-0,-0,-0,-0,-0,-0,-0,12787.015,-0,-0,-0,-0,-0,-0,1512.5093,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,239577.88
47,1663.5802,-0,-0,-0,-0,-0,2002.2065,2002.8605,1999.963,-0,-0,-0,-0,-0,-0,-0,11058.392,-0,-0,-0,-0,-0,-0,1651.2476,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,249742.39
48,1458.3662,-0,-0,-0,-0,-0,1944.1658,1981.8217,-0,-0,-0,-0,-0,-0,-0,-0,4447.323,-0,-0,-0,-0,-0,-0,732.65344,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,112957.914
49,958.4567,-0,-0,-0,-0,-0,1961.6486,1968.1539,1963.4554,-0,-0,-0,-0,-0,-0,-0,7716.175,-0,-0,-0,-0,-0,-0,953.11414,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,127051.76
50,1473.9258,-0,-0,-0,-0,-0,1989.9591,1997.5981,1994.4323,-0,-0,-0,-0,-0,-0,-0,13839.126,-0,-0,-0,-0,-0,-0,791.3628,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,177120.16
51,1176.193,-0,-0,-0,-0,-0,1928.6433,1954.8126,1983.0328,-0,-0,-0,-0,-0,-0,-0,6187.0864,-0,-0,-0,-0,-0,-0,824.85596,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,115208.88
52,819.4643,-0,-0,-0,-0,-0,1955.8986,1965.1727,1958.191,-0,-0,-0,-0,-0,-0,-0,8458.463,-0,-0,-0,-0,-0,-0,811.9398,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,109915.08
53,1853.4705,-0,-0,-0,-0,-0,1972.1056,1974.708,1968.4084,-0,-0,-0,-0,-0,-0,-0,50174.32,-0,-0,-0,-0,-0,-0,1833.3334,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,384942.06
54,1361.4958,-0,-0,-0,-0,-0,1944.031,1960.4012,1958.5067,-0,-0,-0,-0,-0,-0,-0,7111.609,-0,-0,-0,-0,-0,-0,1356.7687,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,130008.08
55,1429.2725,-0,-0,-0,-0,-0,1959.2206,1964.0775,1960.5001,-0,-0,-0,-0,-0,-0,-0,10146.87,-0,-0,-0,-0,-0,-0,1422.0245,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,180154.47
56,1746.0151,-0,-0,-0,-0,-0,2001.2445,1994.5653,1996.6151,-0,-0,-0,-0,-0,-0,-0,2625.5862,-0,-0,-0,-0,-0,-0,979.2814,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,172526.28
57,1725.4727,-0,-0,-0,-0,-0,1996.9641,2006.0098,1999.649,-0,-0,-0,-0,-0,-0,-0,11614.87,-0,-0,-0,-0,-0,-0,856.5614,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,196501.84
58,2957.6436,-0,-0,-0,-0,-0,2004.9581,1995.566,1996.5652,-0,-0,-0,-0,-0,-0,-0,13615.321,-0,-0,-0,-0,-0,-0,1418.317,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,438941.94
59,782.7497,-0,-0,-0,-0,-0,1966.039,1974.1274,1969.5735,-0,-0,-0,-0,-0,-0,-0,7177.453,-0,-0,-0,-0,-0,-0,777.8429,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,124934.58
60,1162.0903,-0,-0,-0,-0,-0,1997.8141,2007.6971,2000.4098,-0,-0,-0,-0,-0,-0,-0,13035.021,-0,-0,-0,-0,-0,-0,1154.4927,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,158025.52
