Id,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,GarageYrBlt,MasVnrArea,Fireplaces,BsmtFinSF1,LotFrontage,WoodDeckSF,OpenPorchSF,HalfBath,LotArea,BsmtFullBath,BedroomAbvGr,ScreenPorch,PoolArea,MoSold,3SsnPorch,1stFlrSF,2ndFlrSF,CentralAir,KitchenQual,SaleType,RoofStyle,Condition1,Foundation,HeatingQC,Electrical,LotShape,LandContour,BsmtQual,GarageFinish,GarageType,BsmtFinType1,BsmtExposure,GarageQual,MSZoning,LandSlope,Heating,HouseStyle,ExterQual,Street,Utilities,LotConfig,Neighborhood,Condition2,BldgType,RoofMatl,Exterior1st,ExterCond,Exterior2nd,MasVnrType,BsmtCond,BsmtFinType2,Functional,GarageCond,PavedDrive,MSSubClass,SaleCondition,SalePrice
12,0.11250718,0.25531912,0.25507662,0.16011737,0.33480453,0.17379431,0.6519273,0.21202691,0.9726943,-0.0,0.0041260943,0.13054645,-0.0,0.1581756,-0.0,-0.0,-0.0,-0.0,0.24853605,-0.0,-0.0,0.7213613,-0.0,0.13527884,-0.0,1.0036969,1.0150949,1.0082833,0.58699805,0.25507367,0.19346808,1.0034697,0.8043231,0.3263943,1.0045215,0.75355744,-0.0,0.8369579,-0.0,0.74994236,0.80884695,0.7489599,-0.0,0.19933252,0.28511322,1.0112091,1.000935,-0.0,1.000536,0.7810385,0.28411335,-0.0,0.1439776,-0.0,1.0095694,0.6762772,0.49832162,0.75233334,0.83970034,1.0017363,0.8040517,1.0047594,0.0019250005,0.80775875,0.15398172
13,0.22024424,0.7543881,0.59437495,0.25493532,0.67146426,0.42274457,0.97197825,0.95914435,0.9952631,0.19574226,0.33825773,0.0016606934,0.29385334,0.18661323,0.06888012,-0.0,-0.0,-0.0,0.37290543,-0.0,-0.0,0.63136816,-0.0,0.2673703,-0.0,1.0047927,0.67319566,0.7626151,0.18989639,0.2533262,0.39542258,-0.0,0.7963209,-0.0,1.0094934,0.50014985,-0.0,0.16506939,0.8287501,-0.0,0.8057771,0.7479589,-0.0,0.19997565,0.27973166,0.6716249,1.0010959,-0.0,1.0043314,0.20247066,0.28421345,-0.0,0.14303829,-0.0,1.0070548,0.8803202,0.74871194,0.75694335,0.83577275,1.0061833,0.8045894,1.0043999,-0.0,1.0090601,0.3434468
14,0.17706183,0.25607005,0.25588503,0.21268734,0.33398584,0.25966612,0.6362675,0.17835818,0.970725,0.13335018,0.34423998,0.12963575,-0.0,-0.0,0.3956283,0.50242984,-0.0,-0.0,0.25039133,-0.0,-0.0,0.35486573,-0.0,0.2142046,0.0020363652,1.0017219,1.0049875,1.0057245,0.58896405,0.25064304,0.19461131,0.99822956,0.8044065,-0.0,1.0031363,0.7524779,-0.0,0.1686565,0.16232193,0.7480747,0.80542994,0.750662,-0.0,0.19850822,0.28765252,1.0050707,0.9992434,-0.0,-0.0,0.49077272,0.28438586,-0.0,0.14564058,-0.0,1.0021347,0.5382128,0.2511609,0.74914294,0.8321418,1.0010581,0.79991543,1.0005254,0.003950441,0.8034671,0.17316073
15,0.10557448,0.5053511,0.4126557,0.14668852,0.33580875,0.25769606,0.41138566,0.852154,0.98247284,-0.0,0.006731771,-0.0,0.15839018,0.057683118,0.20757413,-0.0,-0.0,-0.0,0.24663599,-0.0,-0.0,0.5433761,-0.0,0.1183014,0.0013650977,1.0058788,1.008592,0.99871796,0.19523026,0.24976587,-0.0,-0.0,-0.0,0.985957,0.99690735,0.7507435,-0.0,0.8347151,0.8320152,0.74137205,0.80366015,0.99719584,-0.0,0.20011957,0.13947847,1.0012231,1.0037614,-0.0,-0.0,0.12412355,0.2847004,-0.0,0.1419171,-0.0,1.008914,0.939031,0.49550062,0.7477942,0.8315017,1.0053996,0.7992983,0.9943381,0.21488075,0.798677,0.13762775
16,0.13000144,0.50081277,0.3438592,0.1724241,0.33482713,0.25263774,0.70688486,0.3431462,0.97460735,0.11647769,0.34257212,0.10355984,-0.0,-0.0,0.0042243185,-0.0,-0.0,-0.0,0.24930035,-0.0,-0.0,0.1823394,-0.0,0.15444738,0.004462535,1.0011708,1.0026304,1.0024635,0.18954088,0.24988708,0.19515108,-0.0,0.7988988,-0.0,0.99994814,0.75313044,-0.0,0.16692214,-0.0,0.7452753,0.80575776,0.7458378,-0.0,0.19920526,0.2866177,1.0035793,0.9991057,-0.0,0.24282195,0.49771348,0.2826285,-0.0,0.14451806,-0.0,0.9988745,0.93425596,0.24749693,0.7530026,0.8371348,1.0020387,0.8032899,0.99895173,0.0007269173,0.8052582,0.15946451
17,0.18652184,0.50948006,0.37353462,0.0042104386,0.6727791,0.3422613,0.6896474,0.2927549,0.97635084,-0.0,0.0052923225,-0.0,0.22610316,-0.0,0.0010418366,-0.0,-0.0,-0.0,0.24790068,-0.0,-0.0,0.8023579,-0.0,0.22351749,0.0015002065,1.0021385,1.0134376,1.0056672,0.18584687,0.2519949,0.59941125,0.99741024,0.805114,0.99689585,1.003783,1.0021386,-0.0,0.6624899,1.0020403,0.99125665,0.80663526,0.7471617,-0.0,0.20034526,0.28258735,1.0063254,1.0018417,-0.0,0.9929455,0.78196514,0.28250176,0.4987013,0.14479558,-0.0,1.0101169,0.5471227,0.49976256,1.0023513,1.0018392,1.0033559,0.80162835,1.0071386,0.72039104,0.80599165,0.07870884
18,0.14980805,0.50482166,0.41335815,0.19284303,0.33611187,0.33836755,0.95252395,0.9025861,0.9917064,-0.0,0.0032969192,0.117817715,0.20699798,-0.0,0.19146915,0.49957007,-0.0,-0.0,0.37026557,-0.0,-0.0,0.44720724,-0.0,0.18173191,-0.0,1.0023346,0.6773357,1.0044631,0.18842582,0.6277292,0.39596558,-0.0,0.7980655,1.0006391,1.005439,0.7511573,-0.0,0.8326061,0.329357,0.74335724,0.8068675,0.7455589,-0.0,0.2000408,0.27941614,1.0065672,1.0010481,-0.0,0.9966744,0.828924,0.28446606,-0.0,0.14409421,-0.0,1.0084825,0.8732412,0.49640584,0.7519079,0.8321979,1.0020908,0.8026888,1.0001587,-0.0,0.8024096,0.17405617
19,0.19297156,0.2545224,0.21413787,0.1790162,0.33974522,0.33908764,0.62581223,0.25588357,0.9705258,0.00043550367,0.0011372045,0.09049495,0.21871915,-0.0,-0.0,-0.0,-0.0,-0.0,0.37506378,-0.0,-0.0,0.3498348,-0.0,0.2336066,-0.0,1.0019819,1.0126019,0.006039776,0.58597696,0.25509277,0.19662043,1.0053723,0.8040131,0.9892298,1.00629,0.7524676,-0.0,0.17183228,0.49339592,0.7403608,0.8082001,0.7481185,-0.0,0.19870211,0.28357968,1.0130346,0.99955565,-0.0,1.0079346,0.49412572,0.28476393,-0.0,0.14488229,-0.0,1.0109186,0.6871436,0.5026398,0.7596721,0.8392724,0.34141147,0.8072659,1.0070873,-0.0,-0.0,0.14949971
20,0.3855865,0.7556179,0.60621786,0.20087375,1.0007972,0.5915806,0.9621852,0.9391067,0.9942211,0.24003123,0.34235644,-0.0,0.3217468,0.2816952,0.2882853,0.502965,-0.0,-0.0,0.49726638,-0.0,-0.0,0.9025388,-0.0,0.19175033,0.597811,1.0028423,0.66718453,0.76132333,0.18827398,0.25379848,0.39369148,-0.0,0.80323523,-0.0,1.0072613,-0.0,-0.0,0.50200593,0.8320744,-0.0,0.8066102,0.7485131,-0.0,0.19866946,0.7056994,0.6735308,0.9997051,-0.0,-0.0,0.6596655,0.2844976,-0.0,0.14471741,-0.0,1.008675,0.8755455,0.24774322,0.7511218,0.83413243,1.0040948,0.7996988,1.0021474,0.36284596,1.0080286,0.4069037
21,0.15241036,0.25705436,0.20178333,0.11922701,0.33879954,0.3398387,0.42552978,0.009266436,0.9638096,-0.0,0.34172997,0.00062020123,0.17850004,-0.0,0.0023706066,-0.0,-0.0,-0.0,0.37666243,-0.0,-0.0,0.45426896,-0.0,0.17906305,0.0048599415,1.0061831,0.6735912,1.0107701,0.19027433,0.25283965,0.39648783,-0.0,0.19427943,0.98524714,-0.0,0.75096047,-0.0,0.16442831,0.8309441,0.74517787,0.8034861,0.992833,-0.0,0.20049505,0.14314087,1.0045012,1.0025308,-0.0,0.99519706,0.37339926,0.28431424,-0.0,0.14484009,-0.0,1.0078343,0.94561577,0.4974414,0.75822204,0.83923453,1.0067687,0.8001325,-0.0,0.21156026,0.81019646,0.1482051
22,0.27787656,0.5057401,0.3829272,0.30134165,0.67116076,0.42294243,0.94185716,0.8754474,0.9937668,0.18232138,0.34240386,-0.0,0.23896132,0.19729061,0.29905564,-0.0,-0.0,-0.0,0.3733039,-0.0,-0.0,0.7158525,-0.0,0.33741692,-0.0,1.0053502,0.6804125,1.0069728,0.58576864,0.25318572,0.3937578,-0.0,0.797664,0.9931215,1.0081877,0.5018484,-0.0,0.16667408,0.83263046,0.74272645,0.8066895,0.74791026,-0.0,0.19907442,0.28143212,0.67488325,1.0036535,-0.0,0.9974253,0.19611359,0.28369844,-0.0,0.14403588,-0.0,1.0102578,0.88127327,0.24519779,0.7545956,0.83361316,1.0064747,0.80252606,1.0028657,-0.0,0.80701536,0.2732762
23,0.14206348,0.5043004,0.41164732,0.17881392,0.33649635,0.3406337,0.7505296,0.44747952,0.9793536,-0.0,0.3409847,0.15017813,0.13646032,0.11172697,0.20526612,-0.0,-0.0,-0.0,0.37522432,-0.0,-0.0,0.4345293,-0.0,0.16830356,-0.0,1.0039042,1.014389,1.0066911,0.18621343,0.2521576,0.39454982,1.0023569,0.79969615,0.99585295,1.0033774,0.50411755,-0.0,0.16386916,0.33138922,0.74883616,0.80757964,0.99991304,-0.0,0.19926411,0.28406212,1.0092921,1.0010425,-0.0,0.99875593,0.4031058,0.2834301,1.0101513,0.14426413,-0.0,1.0037476,0.34128368,0.4975389,0.7514023,0.83546823,1.0048103,0.8004694,1.0026519,0.79120666,0.80713254,0.13452739
24,0.13627587,0.25430167,0.1957712,0.18165672,0.33422977,0.3401878,0.6945124,0.8529221,0.9729501,-0.0,0.34174746,0.03237272,-0.0,0.47205815,0.16876756,-0.0,-0.0,-0.0,0.3719205,-0.0,-0.0,0.35235843,-0.0,0.16872722,-0.0,1.0035982,0.6744026,0.9987508,0.1916715,0.25402433,0.19305739,-0.0,0.79882413,-0.0,1.0041353,0.75359285,-0.0,0.16528873,0.6636297,0.49470562,0.8061197,0.7510417,-0.0,0.2001544,0.28207317,1.0080668,0.99811494,-0.0,1.0057563,0.780168,0.28540877,-0.0,0.14365345,-0.0,0.5061998,0.6715271,0.49301523,0.7497978,-0.0,1.0029744,0.80008924,1.0012761,-0.0,0.7985825,0.16582654
25,0.24185568,0.7583077,0.6351422,0.26614153,0.67228824,0.42214945,0.97667104,0.95459807,0.99515474,0.4083038,0.3399502,-0.0,0.35013217,-0.0,0.1083454,-0.0,-0.0,-0.0,0.3729896,-0.0,-0.0,0.5404737,-0.0,0.29231265,-0.0,1.0040017,0.67515105,1.0050002,0.18630499,0.2520539,0.3960472,-0.0,0.7934812,0.9907456,1.0074028,0.50161916,-0.0,0.16344869,0.8344372,0.73986286,0.80713713,0.74265575,-0.0,0.19896588,0.27925536,0.67043895,1.001893,-0.0,-0.0,0.664531,0.28330752,-0.0,0.14456844,-0.0,1.009307,0.8760286,0.7478044,0.7544681,0.8361594,1.0059315,0.80368155,1.0033925,-0.0,0.8037699,0.30984387
26,0.11045629,0.5030188,0.41277546,0.15769148,0.3359217,0.25500312,0.5646456,0.8452784,0.9796252,-0.0,0.0037900135,0.0426372,0.18444629,0.25684884,0.059409082,-0.0,-0.0,-0.0,0.3713007,-0.0,-0.0,0.35571048,-0.0,0.13129623,-0.0,1.0030068,0.6721696,1.0037568,0.18897659,0.25186282,0.19612421,0.9962507,0.801466,1.0012696,0.9997133,0.750846,-0.0,0.835939,0.15974683,0.48909718,0.8055488,0.7437192,-0.0,0.19924991,0.28109932,1.0021529,1.0012177,-0.0,-0.0,0.49311426,0.28443244,-0.0,0.1449702,-0.0,1.0064979,0.94246566,0.4979215,0.7487114,0.66805744,1.001844,0.8022487,1.0013406,0.0001790314,0.8018138,0.1401926
27,0.26123047,0.75637805,0.55071676,0.28910643,0.6717431,0.42043456,0.9782669,0.9727577,0.9950961,0.12736554,0.3376039,0.21811059,0.31062895,-0.0,0.09776468,-0.0,-0.0,-0.0,0.37449512,-0.0,-0.0,0.35697442,-0.0,0.31644046,-0.0,1.0068494,0.67628956,1.0083863,0.18409531,0.252326,0.39407676,-0.0,0.7947167,0.9921651,1.009875,-0.0,-0.0,0.16566573,0.32777897,0.7462708,0.8083732,0.74544674,-0.0,0.2000543,0.27819994,0.67560077,1.0038754,-0.0,0.9983307,0.66255295,0.28416523,-0.0,0.14439167,-0.0,1.0109203,0.8753726,0.74664414,0.75641453,0.8374327,1.0080632,0.8057182,1.003913,-0.0,0.8071316,0.37813336
28,0.24194607,0.25564557,0.22971518,0.2528425,0.3391376,0.3408225,0.6191937,0.7985821,0.9696843,-0.0,0.6807105,0.22728264,0.14268804,0.33526084,0.47903246,-0.0,-0.0,-0.0,0.2519746,-0.0,-0.0,0.99006474,-0.0,0.2917549,0.0010356703,1.0008988,1.0064334,1.002372,0.18932785,0.25656223,0.19268893,0.9978511,0.80100423,-0.0,1.0066215,0.75154704,-0.0,0.1730244,0.16465604,0.24191907,0.805714,0.7558924,-0.0,0.19870923,0.2877517,1.0028834,0.99922585,-0.0,0.25313503,0.488181,0.28326336,-0.0,0.14356221,-0.0,1.0045812,0.54315823,0.4954503,0.75127614,0.8369072,1.0036348,0.8017204,0.9986798,0.004464069,0.80590373,0.2433572
29,0.0368718,0.2524729,0.16761,0.08892578,0.33358914,0.1663708,0.396868,-0.0,0.94920695,-0.0,-0.0,-0.0,0.19095433,0.053224996,-0.0,-0.0,-0.0,-0.0,0.11688295,-0.0,-0.0,0.36015058,-0.0,0.043786556,-0.0,-0.0,0.34344944,1.0153033,0.19318645,0.12798437,-0.0,0.24860793,0.77695507,-0.0,1.0035758,0.75799894,-0.0,0.8367036,0.82670116,0.7452502,0.21287328,0.9988833,-0.0,0.19854501,0.28275242,1.0032458,1.0062668,-0.0,1.0007032,0.11979428,1.0000561,-0.0,0.14968337,-0.0,1.0105046,0.5353776,0.49910715,0.75697595,0.8366293,1.0008808,0.8014559,1.0056244,0.07405055,0.7998863,0.0504185
30,0.18866064,0.25661165,0.18425657,0.11186351,0.33750615,0.34105808,0.35202476,-0.0,0.95250493,-0.0,-0.0,-0.0,0.16513674,-0.0,0.10979454,-0.0,-0.0,-0.0,0.37296775,-0.0,-0.0,0.5384332,-0.0,0.074667744,0.33238688,-0.0,1.0137085,1.0093026,0.3897497,0.13140415,-0.0,1.0041802,0.80416137,1.0111665,1.0085042,0.754331,-0.0,0.8359261,0.8279724,0.7525696,0.81605375,-0.0,-0.0,0.20146593,0.7131845,1.009116,1.0000525,-0.0,1.0013257,0.3667748,0.2840337,-0.0,0.14359163,-0.0,0.2626121,0.2142932,0.4979566,0.7564893,0.83586603,1.0052824,0.20654215,-0.0,0.43653873,0.8108075,0.009113062
31,0.17066444,0.25391418,0.19868761,0.20883325,0.33456153,0.3413467,0.6792579,0.9381205,0.9717322,-0.0,0.00582958,-0.0,-0.0,-0.0,0.12417365,0.5042124,-0.0,-0.0,0.37142825,-0.0,-0.0,0.44459757,-0.0,0.20950915,-0.0,1.0007303,0.66924673,1.0000083,0.18880071,0.2537362,0.19543485,0.49795875,0.8022811,-0.0,1.00531,0.75033134,-0.0,0.16912857,0.8352827,0.7415877,0.8049159,0.75071275,-0.0,0.1998973,0.28349307,1.0035794,0.9995336,-0.0,0.24909234,0.78507864,0.2842803,-0.0,0.14420532,-0.0,1.0056901,0.40979767,0.49594754,0.7506748,0.8300733,1.0029304,0.80158746,1.0014782,-0.0,0.7998175,0.16306105
32,0.1695763,0.5031528,0.34880915,0.20849784,0.67121154,0.42114237,0.9802745,0.9572778,0.995873,0.0015240419,0.0014940761,0.0010175118,0.27063882,-0.0,0.063241385,-0.0,-0.0,-0.0,0.3733277,-0.0,-0.0,-0.0,-0.0,0.20952356,-0.0,1.0014782,0.66779095,1.0046746,0.19091131,0.2525926,0.39850914,-0.0,0.79733586,0.9881523,1.0031716,-0.0,-0.0,0.16727129,0.82899356,-0.0,0.8020283,0.7460537,-0.0,0.20021445,0.2803853,0.66866636,1.0021214,-0.0,-0.0,0.20082638,0.2855677,-0.0,0.14314534,-0.0,1.007737,0.8784447,0.49821785,0.75629705,0.82817227,1.005839,0.8066861,1.0039343,-0.0,0.80580914,0.20473316
33,0.260246,0.5055418,0.32270753,0.23792943,0.33431482,0.3382508,0.62850523,0.16404122,0.9712241,-0.0,0.33595026,0.17891303,0.21988054,-0.0,0.07311423,0.49781257,-0.0,-0.0,0.4980655,-0.0,-0.0,0.26507843,-0.0,0.31336838,-0.0,1.0034043,0.67687124,1.0052503,0.5886639,0.25364715,0.19226407,0.5009792,0.80046564,-0.0,1.0053126,0.7526642,-0.0,0.16708434,0.6627097,0.7509478,0.8100029,0.751464,-0.0,0.19980706,0.28479233,1.0053188,1.0007181,-0.0,1.007141,0.49479538,0.2814131,-0.0,0.14472038,-0.0,1.0005627,0.20729673,0.49984017,0.75276613,0.8329832,1.0029474,0.8019301,1.0031705,-0.0,0.80256855,0.18487227
